,unemployment,gdp,cpi,leverage,energy_bill,interest
2000,0.053061224489795916,86.6871772580945334,1.6831519140864688,1.6844755503089934,0.017372966480479916,0.05920171299954864
2001,0.14489795918367346,7.202404157388292,1.6754445127658282,2.557191753904504,0.01740273981217148,0.060071319072119565
2002,0.07551020408163266,7.482110219367216,1.6850746042927591,1.5222602000016832,0.017390685641510084,0.0626516178501489
2003,0.09795918367346938,7.4993143032315315,1.6792830038622883,0.6737319236196005,0.01737319948654071,0.0630288558468445
2004,0.07142857142857142,7.735693972401428,1.6803589870854025,1.6120778091510886,0.01737822708975291,0.06012137694099262
2005,0.018367346938775512,7.864407764463413,1.6740278944255123,2.6791969066013843,0.017379613922964075,0.060828242695407875
2006,0.03469387755102041,7.860020167991038,1.6734102253276737,7.641857297373981,0.01738046316270921,0.06249821892704578
2007,0.0163265306122449,8.397158520973717,1.666744581501803,-0.4401923034923964,0.01734568800183,0.06424504476652644
2008,0.0020408163265306124,7.745660465930774,1.657606841909276,1.2898013976819165,0.017437249345249806,0.059182682907896536
2009,0.024489795918367346,7.891957527086888,1.636896519359415,1.985436985288321,0.017421090722033794,0.059502939055860016
2010,0.00816326530612245,7.8855752632515825,1.623032079168902,-0.001669883191581123,0.017408465531843848,0.06031289832025928
2011,0.03877551020408163,7.894583539946064,1.632937588974242,1.6893100690781253,0.01740333706551308,0.05667359830848158
2012,0.006122448979591836,7.505145012089405,1.6279750279201277,1.3887741256087338,0.017329744743380667,0.05999774431353018
2013,0.03469387755102041,7.7018690416999736,1.6401615812746262,1.7466501522562907,0.017325754807323224,0.059765851697755314
2014,0.006122448979591836,7.724883944222839,1.6294673763172416,3.081535740070221,0.017329141207073278,0.059069635128539376
2015,0.05918367346938776,7.6926716196004445,1.6477088005467366,-9.69078714585101,0.01724387073433667,0.06173204733334277
2016,0.02857142857142857,7.708575003556132,1.674502722847655,17.950067423397424,0.017287920436376593,0.06362883086573712
2017,0.00816326530612245,7.489955725575027,1.701825249877238,0.2799223251253574,0.017260254126303047,0.06266322475794074
2018,0.04693877551020408,7.439896799852798,1.7039435244990369,2.1229299431466617,0.017267278745599565,0.05901914300184998
2019,0.05714285714285714,7.4412432640617,1.6815329893233866,2.6957109178427023,0.017201150114708585,0.061848315125415
2020,0.05102040816326531,7.862626981900618,1.6722267158162003,-0.041526003304209344,0.017231262176053797,0.06203350028662913
2021,0.01020408163265306,7.7506419686539045,1.6793900853500292,2.2928659685801773,0.017195575012994145,0.05991085624238605
2022,0.044897959183673466,7.194481043591187,1.6974733907548096,2.279494430860286,0.017200218799280794,0.06225714474133909
2023,0.02040816326530612,7.3404535005916145,1.716666524989729,4.188472783674014,0.01719837101942845,0.06138312500228436
2024,0.004081632653061225,7.431082819429867,1.7195339788013768,-1.8651923310773673,0.01729206307967949,0.0631695520877901
2025,0.1,7.4055137207213875,1.7343694298461731,1.8881429639616532,0.01719712083165769,0.05744479739449724
2026,0.018367346938775512,7.541583422606077,1.7463145809351437,-2.6649772620680645,0.0171916936710335,0.0593882124025352
2027,0.03877551020408163,7.534015281972364,1.7552505086869479,2.281861037557148,0.017163080150758937,0.06054258480155581
2028,0.04285714285714286,7.276228520284237,1.7739182488139362,3.8410543793337615,0.017141285700571336,0.06207885661907638
2029,0.014285714285714285,7.067934184285962,1.7678115950122006,-7.428412692231127,0.017082115040871277,0.06438688582021132
2030,0.0326530612244898,6.8120240961561835,1.7699862442779442,3.319070825986511,0.01709457805023733,0.06087157490166177
2031,0.06938775510204082,6.57071310774639,1.759537792632326,3.0872741983383185,0.017078238097392194,0.061536077350030395
2032,0.07755102040816327,6.897829613413371,1.7333398177584756,-1.9902253299695558,0.017156903970054677,0.06127585658665139
2033,0.04897959183673469,6.9209753599776915,1.722720808099168,2.212228509780938,0.01715883393781184,0.057049958763375576
2034,0.10612244897959183,6.5899795609509315,1.7253008713086215,1.8052611660281912,0.017099206239888216,0.05946104926678135
2035,0.1326530612244898,6.432332282731915,1.7431903751471756,2.094650496155869,0.017140208869560514,0.058480513062220255
2036,0.07142857142857142,6.924585553107119,1.7125034162545074,3.3635636374594378,0.017135865764836288,0.060153930431953787
2037,0.07346938775510205,7.302088711944223,1.7141852497241796,1.6589215014199312,0.01714623763686374,0.06331822089317403
2038,0.12857142857142856,7.152550373492562,1.7029998272095848,3.1179253831937688,0.017100414181347882,0.06320179790225086
2039,0.09795918367346938,7.12248848921256,1.6956158931303276,1.2126497651681665,0.01710685330815817,0.06494090370635042
2040,0.0836734693877551,7.223670603753847,1.7001922427753917,46.17315848183502,0.01706227469573014,0.06535557692668613
2041,0.04897959183673469,7.78789212090537,1.6710756899408972,-19.036514235612252,0.01722080128893179,0.06888635723164258
2042,0.05510204081632653,7.177164899309908,1.6868200336128845,1.9492398953651466,0.017160524221370918,0.06037305814335653
2043,0.04081632653061224,7.4609668584175655,1.6913272969074884,3.022657955993048,0.01716234366220734,0.06197132228421195
2044,0.04693877551020408,7.566578286248779,1.6886488687723502,2.1443644859586586,0.017131390640886212,0.06368700570346505
2045,0.053061224489795916,7.740364570833562,1.6834984881191657,-3.1190888049011356,0.017135226454699747,0.0633747026083912
2046,0.030612244897959183,7.386457877278321,1.7005709168643222,-0.41954430131233184,0.01711537708114541,0.06331281319899422
2047,0.04081632653061224,6.805096372127764,1.6926838707358736,-1.9607512115444685,0.017043966379975423,0.06086284230786504
2048,0.00816326530612245,6.7566649419586895,1.6850408565187491,2.004122799550772,0.01704692156297116,0.06067899683681377
2049,0.07959183673469387,7.161379705448809,1.6749570180287092,2.6132281118799674,0.0170774768578366,0.06197623170919229
2050,0.07755102040816327,7.058587896489118,1.6697313851263238,5.576700593476151,0.01701546384037301,0.06369197953037857
2051,0.10612244897959183,7.431382763722968,1.672672687061172,-0.11145825834352693,0.017060482727837424,0.06409860722619846
2052,0.07551020408163266,7.445502453492329,1.6583030091141726,-14.13851545366622,0.0170857901481271,0.05829141262912933
2053,0.044897959183673466,7.602009666104732,1.6562512029431646,1.937789005536868,0.017081611058072876,0.05933934603858356
2054,0.03877551020408163,7.705568653481118,1.6700207590492908,1.8543964745047998,0.01707675608592448,0.06054713679298518
2055,0.05918367346938776,7.671595588679511,1.6892695004614744,-9.540035750788075,0.017066456440971,0.06029518622323634
2056,0.04897959183673469,6.927801787474141,1.7134360419300894,7.933145863478844,0.017052235237797076,0.05945546134770481
2057,0.036734693877551024,7.1339049782812545,1.7227311261885676,1.1933686873966114,0.017042341224533623,0.06386291270450054
2058,0.006122448979591836,6.520331634393173,1.7159754629217499,2.4464588147027255,0.016987669384403662,0.060591632579981056
2059,0.11224489795918367,6.891980890826737,1.7101923572587217,29.732859687593304,0.017034416448068593,0.06279125520173287
2060,0.05714285714285714,6.810492452486582,1.7193099374762837,1.2869899145612078,0.016994171258548036,0.06198589798597578
2061,0.07346938775510205,7.012253941834256,1.7172270286342792,-3.312013888396487,0.01699322854402586,0.059949329193773736
2062,0.053061224489795916,7.239784788241403,1.7314507120505986,1.573526879025613,0.016990350308968154,0.05978884204783108
2063,0.08571428571428572,7.70857149303273,1.7300257243037502,1.7523367376837562,0.01699752042476324,0.061526412114879504
2064,0.061224489795918366,7.5646555505948445,1.716827671086562,1.8905186699406542,0.016950064352482537,0.062417124283411216
2065,0.04897959183673469,7.458580162505875,1.7318537130892606,1.7548335607661947,0.016925675031888528,0.06254100960678333
2066,0.00816326530612245,6.978523052136867,1.7466382885821732,1.5864048539412614,0.01700604077913805,0.062259114247942504
2067,0.02857142857142857,6.600016176212932,1.7435561472468335,1.7164462493584245,0.01705141552150883,0.06114714683249469
2068,0.0653061224489796,6.752712176444644,1.7510162767137802,2.3831095201845103,0.01703184253842137,0.06080266971768977
2069,0.08163265306122448,6.945889436799237,1.749864158502347,0.3521712573001924,0.017071649500300108,0.06267531258567745
2070,0.10204081632653061,6.837127291129555,1.753280802489704,2.0030842723292124,0.017019658506609532,0.06152068019523725
2071,0.05510204081632653,7.267733207524775,1.7479703351688647,1.649365636952714,0.017020294813587807,0.06274897454863661
2072,0.053061224489795916,7.528230096371172,1.7322403505556874,2.24769194546995,0.017016787711925146,0.061866762843511655
2073,0.08571428571428572,7.765191817733708,1.7152888614961095,-10.42054057453405,0.01700660813956896,0.06343692868162865
2074,0.07551020408163266,7.386677968765656,1.737261038039939,1.7964610728989938,0.017010768690257895,0.06148915345673017
2075,0.036734693877551024,7.411568036310652,1.716238710872467,2.3584236244015484,0.016964477656816572,0.06293156971218994
2076,0.01020408163265306,6.840603154216572,1.7242937801245708,70.89230697350447,0.01695784223925672,0.0645199495207371
2077,0.0653061224489796,7.083179833018304,1.7296815551233238,-1.67950171621083,0.01695041643103366,0.06301800007218664
2078,0.04081632653061224,6.448147215854111,1.7484796268444385,1.871439145589926,0.01693897737526167,0.06025386767225509
2079,0.08775510204081632,7.01852638524453,1.7314393569284376,2.2050648510738724,0.016964395358563145,0.06290765499708728
2080,0.07346938775510205,6.983680381651672,1.718668362253342,1.9239057596161195,0.01695476973546664,0.0643517789698661
2081,0.11428571428571428,7.093442694149736,1.7049701774429182,2.0604666137502026,0.016958050186231886,0.06352672555779357
2082,0.10204081632653061,6.733660881369917,1.7010796505269978,0.5385579817759857,0.01695568134776259,0.06293038698925474
2083,0.12040816326530612,7.07605194733244,1.7024465213156614,21.1523296762905,0.01690703556080511,0.06219185193500141
2084,0.024489795918367346,6.91876903278065,1.6915545620133647,-0.692748050650479,0.016909187019150024,0.06661955641672813
2085,0.0836734693877551,7.333332943674813,1.6772015234928175,1.2315592747399067,0.01689469635575299,0.060748305624852936
2086,0.053061224489795916,7.68142016268698,1.6816415335684183,0.8466658014545864,0.01689019021782266,0.06427036522935022
2087,0.08571428571428572,8.249201407754423,1.6841030369054475,0.119200864576068,0.016921677286299164,0.06234186089049345
2088,0.0163265306122449,8.174985130859735,1.673724793131028,2.078590250626923,0.016887721988680264,0.0604392109968106
2089,0.006122448979591836,8.006777836580351,1.6623372943497265,2.1402465394871903,0.01688597413316182,0.06259403593644218
2090,0.004081632653061225,7.785030191343263,1.6432023327428604,2.1553111685794044,0.016936073117117673,0.06407236953349613
2091,0.0,7.813338572395105,1.6259545983928867,3.0737095398881578,0.016936147381635284,0.06293253433957188
2092,0.0326530612244898,7.806534040625829,1.6303831473070847,9.44363819831985,0.01688967587037568,0.06384809463415284
2093,0.03877551020408163,7.912775064116344,1.622316403962629,-2.3277734534083745,0.0168683405683396,0.06566321205305266
2094,0.006122448979591836,7.670452660273004,1.6119052510282363,11.621248915131162,0.016876871423782924,0.06101043017667958
2095,0.024489795918367346,7.538540845519774,1.6303875151428924,2.248959368681029,0.016854986440966724,0.0652142310145851
2096,0.05510204081632653,7.976184210427973,1.6338076082334818,76.30470000804785,0.01688412143904935,0.06254221594917733
2097,0.01020408163265306,8.068628723642156,1.6387022650956333,-4.877908914339446,0.016905651744691323,0.06154534473862037
2098,0.06326530612244897,8.072984559518481,1.6553448815223493,3.156099214252021,0.016859777034005433,0.05819470060809477
2099,0.022448979591836733,8.164425224411573,1.6694874727677116,25.143876851896817,0.016858180067205193,0.06379928967113029
2100,0.004081632653061225,8.622517682979316,1.6761210314914643,104.39031302207317,0.016848104570444212,0.0642218381165568
2101,0.0,8.404995323072782,1.6886245640668909,0.11312686863738701,0.016881799588662507,0.06155470401078811
2102,0.014285714285714285,7.8598289806920345,1.6993377147499191,1.6860549498995119,0.01684935578879862,0.05886217420355198
2103,0.01020408163265306,7.951696765976334,1.6831137498166808,2.1206694152071544,0.01685342376908156,0.06189146341267711
2104,0.02857142857142857,8.08990524851478,1.6933225957745996,3.0217814076724006,0.01685696457167881,0.06327754097241096
2105,0.030612244897959183,8.22484209882342,1.6924852023662524,3.0257672087720784,0.016853194029863204,0.06542002653070939
2106,0.006122448979591836,8.197282240472475,1.6777953418405436,3.861149686798748,0.016833774978574835,0.06340657322462864
2107,0.01020408163265306,8.639661869958951,1.6567826531540395,-1.5325193022295462,0.01686585908964309,0.06404544012168076
2108,0.0020408163265306124,8.206797009180745,1.659494936890016,1.5771482481385388,0.01682836193203076,0.0617369580122461
2109,0.01020408163265306,7.655945212660285,1.671451518283595,4.616341229414893,0.016808905653742552,0.06389017643081629
2110,0.006122448979591836,7.723326324203688,1.6804060037902555,2.308560503788885,0.01677286907327969,0.06376634973318407
2111,0.02857142857142857,7.567100291746391,1.688918801550775,0.0732240017643618,0.01685536989818735,0.06155482336003794
2112,0.07755102040816327,7.427750362689662,1.6795042576841426,2.1878074473235323,0.016871512298351366,0.05997890942851727
2113,0.014285714285714285,6.902524776766517,1.6909702817577894,4.7971034826327115,0.01684565608748486,0.06250636910788787
2114,0.03877551020408163,7.017871227688498,1.7102084298618379,11.878073469293733,0.016871604939378098,0.06456624226641845
2115,0.05102040816326531,7.105706345035009,1.7050948621406437,-0.4847578536650191,0.016856086218662622,0.06332807206125221
2116,0.08163265306122448,7.487167241894584,1.7424387730624722,-3.589545093217295,0.016862669143245253,0.060669525630785315
2117,0.05510204081632653,7.674588291606727,1.7425325849740052,2.852770784574877,0.0168732662371643,0.062347745803322974
2118,0.06326530612244897,7.8589574247745,1.7326486916901216,-1.4144521617892525,0.01685239505056983,0.06420449252095892
2119,0.030612244897959183,7.894578687041334,1.728427998833332,1.6515731910218974,0.01684871681554461,0.06088472811999244
2120,0.01020408163265306,8.018706225629568,1.7325134508760018,2.2870976106252856,0.016845741523143574,0.06196338612258564
2121,0.03469387755102041,7.8410813367232794,1.7068520612073308,1.8883913023351753,0.01678419184014741,0.06385141510908122
2122,0.0163265306122449,7.902807584419238,1.7078722287780856,2.2514012974173827,0.016775153142411563,0.0633129962176627
2123,0.0020408163265306124,8.133951613073162,1.714165834352395,-4.775524262296405,0.016781917882172714,0.0638559405673371
2124,0.0326530612244898,8.260865096472928,1.7095633786555364,-7.113294273221484,0.016804603851899812,0.061993142769621326
2125,0.0163265306122449,8.20251973281358,1.6956414749216049,2.192369454946064,0.016778791136190175,0.0611734232352714
2126,0.00816326530612245,8.152499229569996,1.694784663138041,6.368365026906455,0.016803057104718144,0.06322854411030641
2127,0.0,8.06087406250386,1.6858908884393458,1.025205899603066,0.016831113665249413,0.06569330903987425
2128,0.0,7.879018558136548,1.68178301022463,2.308560281054978,0.01678509624109544,0.061167277965673915
2129,0.0163265306122449,7.74116688535442,1.664188670558577,1.8813542121269955,0.016792591925751044,0.06346123852651563
2130,0.04693877551020408,7.941257348376904,1.6748743563225241,2.4370080833192707,0.016783352354244482,0.062331497176413175
2131,0.00816326530612245,8.054129970951205,1.6985201040434128,3.2169645499364163,0.016779463415335122,0.06448385128819337
2132,0.026530612244897958,7.961476109616983,1.6904914535167144,1.8125083768435992,0.016769466354088415,0.0637978386964156
2133,0.014285714285714285,8.102508194393014,1.6840882844574803,1.0571779997261077,0.016736370913454406,0.06272538096969787
2134,0.0020408163265306124,7.853348226589217,1.6988100431460171,9.825076482639483,0.016753150821280906,0.06207816481757302
2135,0.04285714285714286,7.954422739318296,1.686266608115321,12.647886507533563,0.01677801051856067,0.06488245478902868
2136,0.01020408163265306,8.035112505569556,1.6861018016769804,3.4120555822720475,0.016741127357224838,0.062058537418643936
2137,0.014285714285714285,7.877880123777298,1.6773098590947857,0.43851307709343734,0.016762309635558977,0.06256817612107561
2138,0.04081632653061224,7.732421876673525,1.6956850769544662,-4.458456944773323,0.016730339040009524,0.05889273731863913
2139,0.012244897959183673,7.359242046203844,1.6862746046528578,3.2385720215075624,0.01669028303254064,0.05817862159438782
2140,0.030612244897959183,7.905035076446948,1.690262356799071,-1.6830615928244654,0.016735604155759483,0.060856447000452805
2141,0.02040816326530612,7.621063921721996,1.6893967663570983,3501.417277622346,0.016764699647931793,0.06067623510397722
2142,0.0673469387755102,7.96816252334595,1.6641259471285712,6.510513880339028,0.01679219100950131,0.06313382792217867
2143,0.0163265306122449,8.268203034880287,1.667084058212786,-0.44392154634225534,0.016758933008005628,0.06414571579650388
2144,0.036734693877551024,8.09213042120803,1.667386773584114,3.480808777560393,0.016776728845958593,0.05948035327255976
2145,0.006122448979591836,7.913196534081025,1.675252383177409,-3.517520781530753,0.01668154009771754,0.06169023218422147
2146,0.00816326530612245,7.291395996297558,1.6818748326454913,1.9219557823716813,0.016770249442338035,0.05659914300664561
2147,0.004081632653061225,7.263875892220082,1.6888112815275353,2.221861541382797,0.016773624863554954,0.059544772623019604
2148,0.07346938775510205,7.865399463797466,1.684354861434547,-23.369141944104907,0.01680944847682117,0.06084761064655693
2149,0.05510204081632653,7.906905882849908,1.6757144413387233,-44.70579630435286,0.01685811166640997,0.06222694458979022
2150,0.02040816326530612,7.610803704915557,1.6896529011038073,2.952213491186064,0.01685675117057541,0.06087961769767869
2151,0.004081632653061225,7.659699721750696,1.6818059081005203,6.954435230653202,0.01686550311069335,0.06297438743235577
2152,0.036734693877551024,7.967918484395764,1.6887774330835352,3.187942677909343,0.01687451102613353,0.06527348996677806
2153,0.04081632653061224,7.660603280236044,1.6779005816638826,-0.4520635909725474,0.0169185380703612,0.06166378728178175
2154,0.012244897959183673,7.0816140570753445,1.6594883366706261,1.970615378124259,0.016886280820555294,0.05817449215869256
2155,0.0163265306122449,7.390787275439884,1.6655366060145416,-13.179237522163396,0.016907883796278594,0.05983859670128926
2156,0.08979591836734693,7.974347019744818,1.6730958567378333,-1.9433159187720512,0.01692063590639889,0.05835767809447068
2157,0.053061224489795916,7.795161240749908,1.6866245994216962,1.7134781699827943,0.016941132648729075,0.05932677606050059
2158,0.01020408163265306,7.505181573710047,1.674785782891872,1.5202974603288537,0.01698567868747227,0.06199958112883499
2159,0.0020408163265306124,7.599288374445839,1.686371851679486,4.856065983715059,0.016996110816647786,0.06047177821065165
2160,0.03877551020408163,7.367319579870325,1.7059814720851203,1.1098103174079053,0.017020435528376128,0.06526361285383593
2161,0.053061224489795916,7.101162122874183,1.7356058316498788,11.701731992577045,0.01696145182321587,0.06170035769784883
2162,0.01020408163265306,6.386317214469211,1.7400571899161896,1.5072327993005072,0.017016605339658705,0.06121985921308655
2163,0.07346938775510205,6.379864705045028,1.7411697411769973,-1.922609929673617,0.017011917556150433,0.06121188188001473
2164,0.0673469387755102,6.8561614890456735,1.7345116295633989,15.10607760097471,0.01699970378000116,0.060912208785615915
